week,mkt_ret,mkt_wrv_proxy,log_mkt_wrv_proxy,mkt_sd,log_mkt_sd
2020-12-28,0.0032845570423919034,0.010224019624922207,-4.58301546185328,0.004523174306903263,-5.398541251333073
2021-01-04,0.003909323134583361,0.02281103738859684,-3.780510764167315,0.010534815967673802,-4.553069700537908
2021-01-11,-0.002938153234018539,0.010904381181003297,-4.5185906272932606,0.004351488446720008,-5.437237320749144
2021-01-18,0.004732690994799265,0.016231434130737413,-4.120805538405783,0.00761283998105506,-4.877918986049457
2021-01-25,-0.006805867550167081,0.03335412078465968,-3.4005739524947187,0.01483996468801038,-4.210431420759859
2021-02-01,0.009313090810744933,0.024767921682795783,-3.6982059436116437,0.006704133841131103,-5.005030951632443
2021-02-08,0.0025271279624082895,0.008905075544215772,-4.72113387892829,0.0034412385763072447,-5.6719238211476215
2021-02-15,-0.0016674573649158749,0.004703131567642503,-5.3595267011516485,0.0019146618750497133,-6.258214238492911
2021-02-22,-0.005021090319180593,0.028333693876183022,-3.5637035861991393,0.013007127552830466,-4.342257798472837
2021-03-01,0.0017121215717355704,0.036058083194752524,-3.3226242186166752,0.01792713419859462,-4.021439836900749
2021-03-08,0.005364869260454894,0.01918279543708689,-3.953741472645057,0.0074844927996533675,-4.894922025643869
2021-03-15,-0.0016841180471890839,0.016333279280006018,-4.114550578932483,0.007946614751803657,-4.835009258385051
2021-03-22,0.0033102509477692427,0.020945352718329632,-3.8658384845086706,0.009796925459158126,-4.625686671186076
2021-03-29,0.002906108812938579,0.011791908850942362,-4.4403416733019405,0.005923603650323444,-5.128810290567163
2021-04-05,0.005359265639125238,0.016723656914155033,-4.090930980278786,0.005832496455824541,-5.144310161728618
2021-04-12,0.002785029526841791,0.012079311373516012,-4.4162610936039854,0.005175128402548342,-5.263891128051883
2021-04-19,-2.4941711425366874e-4,0.019168504466175823,-3.954486739251851,0.009580194661192818,-4.648057367665847
2021-04-26,2.685649407205973e-4,0.009396127822567277,-4.66745760834364,0.004688458766511166,-5.362651371744703
2021-05-03,0.0022968369586484853,0.012604844642037661,-4.3736740435243044,0.005755536646934789,-5.157592992339916
2021-05-10,-0.0026422323141462585,0.03186451307340444,-3.446262331255137,0.015655991148722976,-4.156901614248577
2021-05-17,-7.889197317940695e-4,0.014262663753663514,-4.250110082446111,0.0070765741293721506,-4.950965368416412
2021-05-24,0.00244321024797051,0.010733373394775416,-4.534397382674357,0.00461949463828924,-5.377469965523216
2021-05-31,0.0015189987896741142,0.009997646990513885,-4.605405514624314,0.005499197397645273,-5.2031531250930545
2021-06-07,8.07672987930132e-4,0.005239613763675278,-5.25150749258812,0.0024592617853400377,-6.007894061333205
2021-06-14,-0.003822488996224568,0.014976994210882746,-4.201239974505789,0.006149252900993863,-5.091424684056137
2021-06-21,0.0055569141433708625,0.016712360708330817,-4.091606671168864,0.00558807942099484,-5.187119624911966
2021-06-28,0.0033057999824833285,0.009670610975224824,-4.638663788966349,0.0031176573341695586,-5.770673413625955
2021-07-05,0.001035356524878695,0.013980400914193492,-4.270098864891426,0.007982559263526678,-4.830496209221665
2021-07-12,-0.0019287867743948497,0.0100190827200471,-4.603263732421388,0.0045216403673264405,-5.398880437849718
2021-07-19,0.003948310725705039,0.02445371498534795,-3.7109731324622737,0.01140217510665228,-4.4739511429523215
2021-07-26,-6.511343338592509e-4,0.008238510610448009,-4.798935702557438,0.004054416649618437,-5.507948461290431
2021-08-02,0.0018070473486290178,0.01170277199715738,-4.447929542406245,0.005491533752434631,-5.204547690449631
2021-08-09,0.0015443344622030313,0.004541697246139319,-5.39445449402871,0.0014749719675175054,-6.519116294443831
2021-08-16,-0.0011515088674212332,0.015333247136300958,-4.177731792722542,0.007557754368596086,-4.885181174107162
2021-08-23,0.0030842331025846196,0.014067715822957268,-4.2638727648191495,0.006130623119228757,-5.094458883428694
2021-08-30,0.0012531146735871468,0.005588204499681366,-5.18709724203633,0.0024174649741238213,-6.025035819211764
2021-09-06,-0.0042515393507481375,0.009766039373857092,-4.628844281622648,0.0027732758997190453,-5.88772602226749
2021-09-13,-0.0011825155492627183,0.014259727137171307,-4.250315999019782,0.007006213365744353,-4.960957899953998
2021-09-20,0.001134064724752775,0.022943743311511836,-3.774710002235954,0.011401588081764105,-4.474002627865882
2021-09-27,-0.004404894612364358,0.026763251224005895,-3.6207255554367177,0.012442428755563263,-4.38664297314201
2021-10-04,0.0016603950986802888,0.01924207251787739,-3.950656120321479,0.00944024357954609,-4.662773496239599
2021-10-11,0.003625628607648779,0.02018840669752664,-3.9026467651984875,0.009244536913519957,-4.683722505876801
2021-10-18,0.0032259203019529632,0.009540880457293944,-4.652169506659547,0.00312232249005496,-5.769178166241829
2021-10-25,0.0026875382824016157,0.012060320833620184,-4.417834484917536,0.0052282173948914445,-5.253684901282207
2021-11-01,0.00400107087783668,0.009506929831714809,-4.655734290329356,0.0016077059726350026,-6.43294697778391
2021-11-08,-5.385480525008722e-4,0.011557083755759943,-4.460456717826381,0.0057470865426185284,-5.159062240822998
2021-11-15,6.921687243538828e-4,0.0060280628149588945,-5.111329577741508,0.002912990455967104,-5.838575077368907
2021-11-22,-0.005345842804949361,0.022925303456280605,-3.7755140240120313,0.011708364494121798,-4.4474517785802234
2021-11-29,-0.002433187170837385,0.031095467714190826,-3.470693203079659,0.015307891047778641,-4.179386828782745
2021-12-06,0.0074973977336281125,0.026428608214519592,-3.633308211059353,0.010215386290732141,-4.58386023539896
2021-12-13,-0.003970971731745605,0.023667720798760648,-3.7436431508081394,0.01096947953797802,-4.512638449942838
2021-12-20,0.005766178093385207,0.02369847751827207,-3.7423444726398674,0.011952999588185733,-4.426773020539089
2021-12-27,0.0018443944501032915,0.014622392084903188,-4.225201220745915,0.007014367324406035,-4.959794758460622
2022-01-03,-0.003770361247218456,0.020638589078630375,-3.88059269929882,0.009419039753126742,-4.665022132625176
2022-01-10,-5.887298964780618e-4,0.016843736046521753,-4.083776439280081,0.008396106680328998,-4.7799871710147865
2022-01-17,-0.01481549268826355,0.030743631379747942,-3.482072415781458,0.004732003664053925,-5.3534065585522805
2022-01-24,0.0018047500625900837,0.02831080798570905,-3.564511639618871,0.014010855031560287,-4.267922890405526
2022-01-31,0.0030315337206523185,0.03232973640252404,-3.431767840617841,0.0158055439036389,-4.147394520516054
2022-02-07,-0.003707003094642381,0.031841902247478064,-3.446972175837097,0.015372031250126865,-4.175205573356361
2022-02-14,-0.0028490373866749403,0.027863437249475865,-3.580439942451848,0.01356268838765126,-4.300432757444195
2022-02-21,0.0020184146856905,0.03370700998767594,-3.390049451751477,0.01932068434722781,-3.9465790291259366
2022-02-28,-0.0025657875351896777,0.025804189842332088,-3.6572184032499133,0.01257914827244318,-4.375714734895151
2022-03-07,-0.005679544624065422,0.042866341556079435,-3.149668340103806,0.020470937342478426,-3.888749089322708
2022-03-14,0.0119351073145422,0.0357941981942331,-3.329969460322485,0.011926762881434412,-4.4289704224053645
2022-03-21,0.0036424874200004288,0.023473746375064324,-3.751872657866948,0.011007704073245004,-4.509159881033587
2022-03-28,1.0160033528401448e-4,0.022098921867458068,-3.812226455926337,0.011048877030759362,-4.505426482358288
2022-04-04,-0.0023764808180275518,0.019177565461014564,-3.9540141487086955,0.009213315250484407,-4.687105531435293
2022-04-11,-0.005523464784731711,0.024447939876572823,-3.7112093252380918,0.012591890396810088,-4.374702291537309
2022-04-18,-0.005441189622255626,0.03547185450339951,-3.33901572784755,0.01665998003738024,-4.0947458404806385
2022-04-25,-0.006702005510183061,0.05426993155214763,-2.9137849521542076,0.02607988248335375,-3.6465910479402113
2022-05-02,-3.2064779552821825e-4,0.04798310043350531,-3.036906404368927,0.023988871650037918,-3.7301652374160037
2022-05-09,-0.004732947058860517,0.04335864269303509,-3.138249225545612,0.021023605523746415,-3.8621093999958824
2022-05-16,-0.006111544275142281,0.04649819397316588,-3.068341806429846,0.02222232647379116,-3.806657798460722
2022-05-23,0.012741474038487969,0.03820120908148697,-3.2648881125226743,0.012724057646051517,-4.364260774607898
2022-05-30,-0.002857883481992044,0.026968671456459377,-3.6130794030935225,0.015216649304187336,-4.185365101627182
2022-06-06,-0.010367935075234109,0.04080514381912848,-3.1989471315204328,0.01678979878883612,-4.086983791952815
2022-06-13,-0.011814520062749136,0.05334003507222065,-2.931068102706538,0.02316918708079882,-3.764932026142606
2022-06-20,0.016025243202222237,0.041184654547727885,-3.1896895544418062,0.014932538201906632,-4.204212675054932
2022-06-27,-0.0045845476067183375,0.02487428399997241,-3.6939207802724527,0.011331809439802071,-4.4801415132687366
2022-07-04,0.004825476025718332,0.015381965401037593,-4.174559533664745,0.006915296669933692,-4.974019412409168
2022-07-11,-0.001829996297313991,0.024551997340486686,-3.7069620699863646,0.012104298215575642,-4.414194665028963
2022-07-18,0.005106532529524973,0.03177138457934221,-3.4491892503049875,0.01482428333607548,-4.211488676846908
2022-07-25,0.00837708806656756,0.03413381806510412,-3.3774666540195772,0.014267441197762873,-4.249775176973302
2022-08-01,7.171890478307083e-4,0.017244239616911437,-4.0602771265250714,0.008584753917757577,-4.757767449253475
2022-08-08,0.006486643006485856,0.027038248340904743,-3.610502810197692,0.011409252669176877,-4.473330615134313
2022-08-15,-0.0023362121143557066,0.016215614750242788,-4.121780627499776,0.007675557414806752,-4.869714360809729
2022-08-22,-0.0081369952530736,0.042908893899291194,-3.1486761575355704,0.019430129418752707,-3.940930354845403
2022-08-29,-0.006555642697413667,0.018611506732080126,-3.983975248033071,0.005733801682947756,-5.1613764982809585
2022-09-05,0.008988993473082503,0.024726860260461784,-3.6998651662667235,0.009801523754055198,-4.6252174202844945
2022-09-12,-0.009806727041393749,0.047897469113036335,-3.0386926128497795,0.021291477585598968,-3.849448399685624
2022-09-19,-0.009349963852915772,0.029313791677050546,-3.5296971680049087,0.010273622319213414,-4.578175608444623
2022-09-26,-0.005941426900385697,0.0342573169789762,-3.373855102667824,0.01578813635720598,-4.1484964844563565
2022-10-03,0.0031168558073412056,0.050235565159390844,-2.99103203381979,0.02487487716685562,-3.693896933965527
2022-10-10,-0.0028650699112880715,0.036331571453113255,-3.3150681787130325,0.017881135005011796,-4.024009032223971
2022-10-17,0.00910642271760381,0.038447530766310446,-3.2584608044343653,0.016306271404492922,-4.116205496424341
2022-10-24,0.00771996098428167,0.03221154507785519,-3.435430347902347,0.013597744742314262,-4.297851327762086
2022-10-31,-0.006622225078600853,0.032080083884142394,-3.439519881144898,0.014229041227849492,-4.25247024597043
2022-11-07,0.011442597386776868,0.05922554345517879,-2.826402352868307,0.02670673989268396,-3.622839314993534
2022-11-14,-0.0012485282960958935,0.015286096437111915,-4.18081159332933,0.007514496486024946,-4.890921259216165
2022-11-21,0.0039456902878752175,0.015213988087132405,-4.185540005427421,0.007509805725939819,-4.891545682257097
2022-11-28,0.0022638481951762083,0.035006829079344416,-3.352212119972785,0.01731944744309429,-4.05592527918041
2022-12-05,-0.006814002509122001,0.025697523187847852,-3.661360665738939,0.01034661233228506,-4.571096123738992
2022-12-12,-0.004240167428886684,0.03251619932808622,-3.426016872962639,0.015551592519890665,-4.163592232746027
2022-12-19,-1.8790318178503901e-4,0.0231090195094587,-3.7675322827071667,0.01155259975784583,-4.460844780083292
2022-12-26,-3.136401546830461e-4,0.022298738445499032,-3.803225174067033,0.012869087712735743,-4.352927144677865
2023-01-02,0.0036664709640022845,0.026884696431703877,-3.616198060147313,0.014933350426761614,-4.204158283580747
2023-01-09,0.00529920092547115,0.015340290841880233,-4.1772725235173995,0.004871264488582587,-5.324401727010911
2023-01-16,-0.0016490767760096354,0.025508469056834227,-3.668744762081502,0.014603700179187145,-4.226480345446934
2023-01-23,0.004890696773572066,0.01637961233271233,-4.1117178679488635,0.006097071541215522,-5.09994669828644
2023-01-30,0.0032615879410167943,0.02841267658263829,-3.560919874859716,0.013730353337630022,-4.288146324818894
2023-02-06,-0.0021014653396307626,0.020212570100815522,-3.9014505858936817,0.009829384609577989,-4.622378950081002
2023-02-13,-3.8266544586312455e-4,0.018585207703675742,-3.98538929941828,0.009282749877750128,-4.6795974530456075
2023-02-20,-0.006769646823506166,0.023580972829009523,-3.7473151281925774,0.011146745520591155,-4.496607705243054
2023-02-27,0.0039023408280848054,0.018793788413472817,-3.9742288672801886,0.008322637250861308,-4.788776097108716
2023-03-06,-0.009256160434336887,0.02828083416941892,-3.5655709415917953,0.009636169511108326,-4.64223160294502
2023-03-13,0.0028652384260422635,0.027405113114132698,-3.5970256729927508,0.013322840055784485,-4.318275419196256
2023-03-20,0.002932300914849228,0.02464604703793315,-3.703138754925742,0.011878927680138951,-4.432989231736119
2023-03-27,0.006777116349631998,0.021136404590267974,-3.8567583891508974,0.00736717498301171,-4.910720959288299
2023-04-03,-1.2210883294178543e-4,0.008212903591694338,-4.802048752793607,0.004739625271338657,-5.351797203079904
2023-04-10,0.0015918808950321308,0.01406791295724327,-4.2638587516767705,0.006805067065296483,-4.9900877876302125
2023-04-17,-1.2611367622542404e-4,0.006620570324377788,-5.017573761025368,0.0033072809119946388,-5.71162890392886
2023-04-24,0.0018016813172353002,0.02712847216177266,-3.6071714693496086,0.013413833568257998,-4.311468748697949
2023-05-01,-0.001593171131101354,0.02373198632682808,-3.740931506735069,0.011731540859493704,-4.445474264373149
2023-05-08,-5.046782006289757e-4,0.0067736845175394005,-4.994710098222111,0.0033395097511536957,-5.701931263858635
2023-05-15,0.0033871713601840814,0.017217407139379803,-4.061834363945776,0.00773101641905691,-4.862514934851344
2023-05-22,6.677251522185162e-4,0.020502128511759414,-3.8872265683857967,0.010223844544961695,-4.583032586376317
2023-05-29,0.004658487797758378,0.018072615296034253,-4.0133574534707055,0.008940793950408739,-4.717130884969428
2023-06-05,9.232643916115043e-4,0.007745113152968057,-4.860693195411369,0.0037324486623458732,-5.590690782873015
2023-06-12,0.005140350785314103,0.01701828320717733,-4.073467030068061,0.006275068372920277,-5.071170897940739
2023-06-19,-0.003581033800731212,0.011136442190746571,-4.4975324679576465,0.004923587186185919,-5.313717911260986
2023-06-26,0.004595825064510804,0.017000368232013847,-4.074520274453814,0.006771345507100803,-4.995055466295506
2023-07-03,-0.0026819267970216985,0.008469415257263352,-4.771293809624195,0.003784180643223092,-5.57692589023664
2023-07-10,0.004834498562969837,0.013183245579833754,-4.328808529855672,0.003772800095466864,-5.57993782231724
2023-07-17,0.0012867697036252654,0.01077345180890348,-4.5306703369442545,0.0051910592013558856,-5.2608175175871885
2023-07-24,0.002085604060234626,0.012903298300558636,-4.35027231808179,0.006015529601640732,-5.1134108866083245
2023-07-31,-0.004474945272439811,0.015389902972987845,-4.1740436357004205,0.005846439890252081,-5.141922368758556
2023-08-07,-5.199506167417847e-4,0.011831448472253682,-4.436994167890826,0.005887092443055892,-5.1349930461451025
2023-08-14,-0.004149072624803848,0.016750507084326124,-4.0893267474781885,0.0069732608826964205,-4.965672318178183
2023-08-21,0.0015836429088470563,0.020401568389944714,-3.89214349922719,0.010045949039984767,-4.600585806334404
2023-08-28,0.005036377329913847,0.01638390042611615,-4.111456107651067,0.0059499308846098845,-5.124375675524018
2023-09-04,-0.003161591705133651,0.00871636621175898,-4.742552846747651,0.0034637355315523125,-5.665407638900881
2023-09-11,-2.632856108300986e-4,0.01718209999578482,-4.0638871349843,0.00858600552790408,-4.75762166535234
2023-09-18,-0.005928585790433035,0.019307824644375665,-3.947244843244209,0.007018750692347922,-4.959170040834901
2023-09-25,-0.0013708065831590263,0.01661739638923853,-4.097305157107028,0.008166123763985535,-4.80776093018864
2023-10-02,9.614347345211111e-4,0.01933558332736551,-3.9458081848736737,0.009607848339583851,-4.645174979135047
2023-10-09,9.105753937073884e-4,0.012112620312999324,-4.413507368852824,0.00597013050755084,-5.120986491255286
2023-10-16,-0.004836715566931476,0.022809131121505212,-3.7805943354102536,0.010041008106024903,-4.601077760792573
2023-10-23,-0.005053970389993819,0.020837004053652602,-3.871024831853007,0.00875310879655428,-4.7383463506787535
2023-10-30,0.011363792236434706,0.02712604536598003,-3.607260929026142,0.0047471956783173095,-5.3502012187927015
2023-11-06,0.0027053813243819985,0.017746831962113754,-4.031548259998019,0.008341981241586556,-4.786454531880907
2023-11-13,0.004568318288255726,0.019432812285602556,-3.940792286714868,0.008265690131704174,-4.7956420506864506
2023-11-20,0.002488734223434352,0.00887630932405153,-4.7243694250314645,0.004243177860859734,-5.462442794983963
2023-11-27,0.0016623051056033932,0.007413481966886489,-4.90445504897877,0.0032071569790382737,-5.742370410595277
2023-12-04,4.7860898412022715e-4,0.010965036473756913,-4.513043570737798,0.005456342457920335,-5.210976593196618
2023-12-11,0.004738231930611817,0.01537508798696575,-4.175006742576451,0.005570886856362988,-5.190201017544243
2023-12-18,0.001832518262562124,0.01886875100110435,-3.9702481114529173,0.009209222937204824,-4.687549803913407
2023-12-25,8.746159195733533e-4,0.005437428810785978,-5.214448974922284,0.0029724187707029013,-5.818379256701942
2024-01-01,-0.003917477470881798,0.010536614253526854,-4.552899015791924,0.004067502140468991,-5.504726192634221
2024-01-08,0.0037096429783803394,0.015353030034475983,-4.176442428046233,0.0064596492959039355,-5.042180251221066
2024-01-15,0.002997581749178536,0.01662749619660253,-4.096697556547114,0.008954173038235648,-4.715635594105996
2024-01-22,0.0020539798038444945,0.006721104852316385,-5.002502725414259,0.002453522226454527,-6.010230643394637
2024-01-29,0.0028276254551189714,0.024743670386359044,-3.699185564640282,0.01196110253714721,-4.426095349328261
2024-02-05,0.0027522814216860672,0.011140039172613131,-4.4972095280966204,0.00464287646956506,-5.372421176034871
2024-02-12,-6.755342368158237e-4,0.018616804253393567,-3.983690651648816,0.009277710764024996,-4.680140447526855
2024-02-19,0.004139655596651143,0.02124564259996548,-3.8516034587574532,0.011296464574516628,-4.4832654717295215
2024-02-26,0.0019594379860861442,0.010902099248490692,-4.51879991668577,0.004991462258631099,-5.300026374344077
2024-03-04,-4.411663213366347e-4,0.01616778956351855,-4.124734314581643,0.008068833260682903,-4.819746384515307
2024-03-11,-1.1960663675076304e-4,0.013003102664911005,-4.342567283465311,0.006500175962549813,-5.035926031285453
2024-03-18,0.004415146281147187,0.012848101327115438,-4.35455923520271,0.00411114717238955,-5.49405317205028
2024-03-25,8.905530410237174e-4,0.009007990020321726,-4.709643315453786,0.00509808935879281,-5.278889444976101
2024-04-01,-0.0017820507397310105,0.01742861638833609,-4.049641803648893,0.008483486090884132,-4.769633818031851
2024-04-08,-0.002945784461616513,0.018778900025254612,-3.975021378522589,0.008792878591323225,-4.733813136104316
2024-04-15,-0.0062389923569829905,0.01669148957984269,-4.092856295450139,0.00458204911152031,-5.3856089766494115
2024-04-22,0.0052224170307632,0.018078090596786858,-4.013054538179883,0.006900165965569341,-4.976209814687127
2024-04-29,0.0011887532344538976,0.022726441158378234,-3.784226223619014,0.01128522769445864,-4.484260692180817
2024-05-06,0.003701180291484251,0.011892880822681147,-4.431815308082567,0.004270448937528107,-5.456036319673769
2024-05-13,0.0032791848363163682,0.013369364108505625,-4.314789450068487,0.005589602640442394,-5.186847078341288
2024-05-20,-3.768491664859347e-6,0.01062420086820325,-4.544620779404651,0.005312098763207522,-5.237768274509547
2024-05-27,-9.793775927575748e-4,0.01328089685857324,-4.321428602683086,0.0075838754273189835,-4.881730939887028
2024-06-03,0.0025024328019696437,0.011957647406507833,-4.426384254950131,0.005283807383329168,-5.243108345800792
2024-06-10,0.0032579277096773493,0.009307223961442504,-4.676964410305063,0.002896288705439773,-5.844325118322601
2024-06-17,0.0016007189681548472,0.008859073896670403,-4.7263130461635745,0.004769136380471976,-5.3455900427857905
2024-06-24,-1.0651999051422777e-4,0.00670483021385091,-5.0049270848881395,0.0033502990782418324,-5.69870566004301
2024-07-01,0.004741434300186878,0.010104521028378902,-4.594772328717642,0.002014658641143033,-6.2073055067968115
2024-07-08,0.0019199263156932825,0.01462053576660186,-4.22532817918956,0.0069880161851205375,-4.963558570582423
2024-07-15,-0.003967767945225769,0.01859549988625916,-3.9848356691345415,0.008171240782219964,-4.807134511112627
2024-07-22,-0.0016644687301419056,0.02800880745295385,-3.5752362663767987,0.013880210860867192,-4.277291132313742
2024-07-29,-0.004284803601835782,0.02902994508468522,-3.539427392622027,0.013701642256389516,-4.290239580603058
2024-08-05,3.3795246483990686e-5,0.03929926185399718,-3.2365495426243505,0.01964959459935251,-3.9296985719558983
2024-08-12,0.007844259236527543,0.023877260001205082,-3.7348287373589546,0.00810033225114732,-4.8158501994848235
2024-08-19,0.002801829731008326,0.016696300348479458,-4.09256812012135,0.007738139248534241,-4.861594027449055
2024-08-26,5.506984282494223e-4,0.011478266943456125,-4.467299862600372,0.005706011484190504,-5.166235013541171
2024-09-02,-0.010562767811307942,0.02702960934983083,-3.6108223712647067,0.00973501457389852,-4.6320261430971
2024-09-09,0.007856812515667612,0.018561416623414588,-3.98667022784422,0.0029949404224548118,-5.810830939948201
2024-09-16,0.002820849185782009,0.01733396053128824,-4.055087665226064,0.008072797486863266,-4.8192552041231815
2024-09-23,0.0011301219489190436,0.006085329118038716,-5.101874467228173,0.0027679122266478654,-5.8896619517555475
2024-09-30,5.277720159278576e-4,0.013503172532542225,-4.304830618735959,0.006725751852760032,-5.001811560076432
2024-10-07,0.0022905828595451306,0.016044971885843605,-4.132359756628546,0.007602750713315905,-4.879245161210253
2024-10-14,0.0017213883418383306,0.012678284907241811,-4.367864598802718,0.006039930030060591,-5.109362851529568
2024-10-21,-0.0019078098241153228,0.009593405070650613,-4.646679388388829,0.004296356864386099,-5.449987856234434
2024-10-28,-0.0027824793408405208,0.02076091200975064,-3.8746832905438695,0.009903339223029611,-4.614883283457333
2024-11-04,0.009289818279550223,0.028816495481026015,-3.546807296046654,0.009986075223438202,-4.606563634042225
2024-11-11,-0.004203038317850944,0.01478601856338934,-4.214073236377346,0.005707422567373948,-5.165987746472512
2024-11-18,0.003305028033367466,0.00826971932464067,-4.79515470950184,0.0018555461595990575,-6.289576200597598
2024-11-25,0.0029381124562240647,0.009281847520846159,-4.679694665700998,0.004148199375574981,-5.485080924298657
2024-12-02,0.0017383195594766559,0.0069309870147976965,-4.971753049544265,0.0028692249190765224,-5.853713348723736
2024-12-09,-0.0011880771773790939,0.01106270394560469,-4.5041758330571495,0.005369492101005741,-5.22702195575271
